t,x,y,z,h,e,m,gate,uptake,activator
16.7,-55.42821690150908,-51.88156508308885,6.183912922258252,0.45590194274435275,0.29500298709298317,3.769784002775885,0.5680875894949696,0.23246417509891873,0.8166224169892624
16.71,-55.94703255233997,-51.81972595386627,6.647845482157962,0.4535605253660302,0.2943358327570027,3.7723494079521465,0.5670973049219984,0.23196528424339868,0.8152009889256432
16.72,-56.46522981187863,-51.75324749904469,7.114733188355255,0.45291577479639655,0.2936739632383,3.774896979860754,0.5661143320846543,0.23147016023242012,0.8137888049449028
16.73,-56.982762286869075,-51.68210016716114,7.584563017864148,0.45487585358090277,0.29301733757283016,3.777438530678088,0.5651386315210413,0.23097886838506804,0.8123865680067741
16.740000000000002,-57.499583288540684,-51.6062545369825,8.057322821641977,0.45974907202560283,0.2923659191557802,3.7799922065380844,0.5641701622760518,0.23049097482635744,0.8109945244783663
16.75,-58.01564583391051,-51.525681308766075,8.533000501363837,0.4671684497559749,0.29171967881239824,3.782578188461142,0.5632088892801332,0.23000573838040525,0.8096127458437637
16.76,-58.53090264699817,-51.440351303752436,9.011583083712539,0.4761811611049934,0.29107859572798395,3.7852138649787466,0.5622547879120638,0.22952232450081234,0.8082412450941728
16.77,-59.04530616003569,-51.35023547291531,9.493055930230044,0.4854788523596735,0.2904426562372867,3.7879097668612807,0.5613078454104288,0.22904001928332351,0.8068800229745493
16.78,-59.55880851476485,-51.25530491361301,9.977402278899854,0.49371070039678167,0.2898118509040527,3.790667296908554,0.5603680591228911,0.2285584005115376,0.8055290831586228
16.79,-60.07136156390098,-51.15553089082401,10.464603218101779,0.4998018658635444,0.28918617069673247,3.793478727629729,0.5594354322199556,0.2280774281868218,0.8041884331225106
16.8,-60.58291687280922,-51.050884858642995,10.954638078658634,0.5032000737707807,0.2885656032261616,3.7963293116203847,0.55850996805831,0.22759743852225311,0.802858078822448
16.81,-61.093425721395654,-50.941338477856405,11.447485131384212,0.5039919603036123,0.28795012991798646,3.799200870081018,0.5575916646201892,0.22711905065620386,0.8015380177935939
16.82,-61.602839106174216,-50.82686362654256,11.943122417381712,0.5028634795386203,0.2873397247087183,3.8020759815960825,0.5566805103226045,0.2266430144309168,0.8002282335522588
16.830000000000002,-62.11110774243964,-50.707432402368745,12.441528519589886,0.5009167732028861,0.2867343544795636,3.804941848299915,0.55577648207393,0.22617003668004035,0.7989286929677567
16.84,-62.61818206646333,-50.583017117172844,12.942683101304121,0.49939009644709437,0.2861339810597203,3.8077930048814306,0.5548795459023786,0.22570062426035037,0.7976393472296885
16.85,-63.124012237635064,-50.4535902861598,13.446567086870516,0.49934953464745907,0.28553856429498553,3.810632246679514,0.5539896599142541,0.22523497742049198,0.796360136124915
16.86,-63.62854814049666,-50.319124615291095,13.95316243854792,0.5014263903259474,0.2849480654363296,3.81346951362688,0.5531067788403167,0.22477295765084404,0.7950909945822899
16.87,-64.13173938664957,-50.17959299090562,14.462451580342675,0.5056615725826453,0.2843624500140465,3.8163189566101416,0.5522308590679372,0.22431413895649763,0.7938318599099186
16.88,-64.63353531655862,-50.03496847510219,14.974416610334794,0.5114916483217355,0.2837816894739035,3.8191949084236536,0.5513618629209572,0.22385793151359487,0.7925826779487889
16.89,-65.13388500130964,-49.88522430899884,15.489038498475736,0.5178772066342745,0.28320576115928997,3.8221077976124054,0.5504997611101095,0.22340374698765356,0.791343406595751
16.9,-65.63273724439962,-49.73033392401408,16.006296467331246,0.5235411041213405,0.2826346466504003,3.8250610427118996,0.5496445327309242,0.22295116283100438,0.7901140158006924
16.91,-66.13004058363977,-49.57027095934077,16.526167699169868,0.5272596990590532,0.2820683288877055,3.82804964764902,0.5487961628193114,0.22250004393695552,0.7888944840527562
16.92,-66.62574329323317,-49.40500928234907,17.048627424861298,0.528139692648345,0.2815067887859934,3.8310607285091445,0.5479546380942398,0.22205059372682387,0.7876847922604684
16.93,-67.11979338605666,-49.23452300810046,17.573649358723067,0.5258185275867816,0.2809500021210703,3.8340757331888535,0.5471199419339464,0.22160332705300875,0.7864849165300474
16.94,-67.61213861613766,-49.05878651451323,18.101206373726484,0.5205455478369888,0.28039793735794916,3.83707380304019,0.5462920497478725,0.22115897620605934,0.7852948215125665
16.95,-68.10272648128279,-48.877774450775966,18.631271273019422,0.5131292853801086,0.27985055485451676,3.8400355868989653,0.5454709257409867,0.22071835347533902,0.7841144557526682
16.96,-68.59150422579054,-48.691461738045774,19.163817503454858,0.5047665106635679,0.27930780759095575,3.842946793830775,0.5446565217199423,0.22028219861337442,0.7829437499724169
16.97,-69.07841884317101,-48.499823563011226,19.698819669680773,0.49679414029217134,0.27876964328964865,3.845800814518362,0.5438487781693662,0.21985103975116194,0.7817826186184639
16.98,-69.56341707880112,-48.30283536631442,20.236253743281562,0.49042027890846546,0.27823600752965816,3.8485998675945563,0.5430476274014633,0.21942509383456527,0.7806309643896034
16.990000000000002,-70.04644543246427,-48.1004728288816,20.776096921397112,0.48649273690823125,0.27770684725567496,3.85135438215622,0.5422529981930506,0.21900422702183892,0.7794886849025102
17.0,-70.52745016075308,-47.89271185966763,21.31832716590706,0.48535255949057043,0.2771821139819511,3.8540807103478594,0.5414648210182681,0.21858798500960425,0.7783556802137603
17.01,-71.00637727934975,-47.67952858800856,21.86292252897754,0.48679951299577406,0.27666176604405607,3.8567976822726613,0.5406830328350261,0.21817568809040586,0.7772318597003498
17.02,-71.48317256522984,-47.460899362718784,22.409860420479312,0.4901711546396593,0.2761457694652956,3.859522820397699,0.5399075804590511,0.2177665695738432,0.7761171469098859
17.03,-71.95778155885702,-47.23680075851399,22.959116981448233,0.494512830785762,0.2756340973322267,3.862269100961425,0.5391384218766725,0.21735992483362482,0.7750114814477166
17.04,-72.43014956644217,-47.00720958869951,23.510666693738152,0.4987978765848942,0.2751267279210584,3.865042961799209,0.5383755253350548,0.21695523625021731,0.7739148176691413
17.05,-72.90022166232916,-46.77210292176213,24.064482292026675,0.5021489133644021,0.2746236420831102,3.8678438914345876,0.5376188665667762,0.2165522473987712,0.7728271206897407
17.06,-73.36794269154677,-46.53145809884186,24.620534971201888,0.5040136333773351,0.2741248205164348,3.8706655317316656,0.5368684249041119,0.21615097456338345,0.7717483607996609
17.07,-73.83325727253519,-46.28525274912984,25.1787948199333,0.5042606060454474,0.27363024151105736,3.873497908793213,0.536124179217502,0.21575165951191744,0.770678507625159
17.080000000000002,-74.29610980002649,-46.0334648009305,25.739231372051588,0.503179267059171,0.2731398795938093,3.8763302310700323,0.5353861045552529,0.21535467964925092,0.7696175252981761
17.09,-74.7564444480358,-45.77607248720999,26.30181415379727,0.501389063341762,0.2726537052733567,3.8791536503007094,0.5346541701219315,0.21496043806556958,0.7685653695502764
17.1,-75.2142051729079,-45.51305434567202,26.866513113850388,0.4996812835028109,0.2721716858494632,3.881963433603153,0.5339283388972655,0.21456925712568167,0.7675219871648191
17.11,-75.66933571636461,-45.24438921453351,27.433298850263622,0.49882975545531166,0.2716937870400117,3.8847601205080626,0.5332085688443197,0.2141812966526793,0.7664873177137095
17.12,-76.12177960850995,-44.97005622603088,28.00214259045964,0.49941116420872267,0.27121997502192485,3.887549433185792,0.5324948153409106,0.2137965124566806,0.7654612970525588
17.13,-76.57148017077026,-44.690034800126284,28.57301593195191,0.5016718490771745,0.2707502184026307,3.8903409620387843,0.5317870342323205,0.21341466317831959,0.7644438617089608
17.14,-77.01838051877152,-44.404304640806764,29.14589040295151,0.5054669127860641,0.27028448965757595,3.8931459206463748,0.5310851847835465,0.21303536358534172,0.763434953126348
17.150000000000002,-77.46242356517959,-44.112845736777246,29.720736941256966,0.510281951478518,0.2698227656907609,3.8959744817247906,0.530389231836438,0.21265817219862787,0.7624345207648796
17.16,-77.90355202254736,-43.81563836736468,30.29752540618551,0.5153310042789857,0.2693650273763365,3.8988332982840705,0.5296991466577444,0.21228269315790466,0.7614425233205075
17.17,-78.341708406221,-43.51266311330282,30.876224227531054,0.5197097079723093,0.2689112581707621,3.9017237500428847,0.529014906264152,0.21190866918862367,0.7604589277547185
17.18,-78.77683503735403,-43.203900871027514,31.456800261729143,0.5225727615946364,0.2684614420870084,3.9046412612227717,0.5283364913563972,0.21153604546683097,0.7594837063248208
17.19,-79.20887404606431,-42.88933286841022,32.03921887933607,0.5233012079221945,0.2680155614465533,3.9075757839613017,0.527663883296966,0.21116499194115865,0.7585168322393886
17.2,-79.6377673747484,-42.56894067961686,32.62344426237685,0.5216280029913364,0.267573594851501,3.9105133114069623,0.5269970607524457,0.21079588143290345,0.7575582748316406
17.21,-80.06345678154457,-42.24270623699309,33.20943985466349,0.5176989440774014,0.26713551575861993,3.9134381254399684,0.5263359966621676,0.21042922954553347,0.7566079952018658
17.22,-80.48588384391451,-41.91061183844645,33.797168886409835,0.5120584031297406,0.2667012919183459,3.916335400413254,0.5256806561049767,0.21006560823947185,0.755665943150904
17.23,-80.90498996229897,-41.57264014958235,34.386594885261154,0.5055630848571848,0.2662708857947213,3.919193752537583,0.5250309954588247,0.2097055477665411,0.7547320559720605
17.240000000000002,-81.32071636379479,-41.22877420072974,34.97768208735269,0.49923974190628156,0.2658442559270094,3.922007324524624,0.5243869630280668,0.2093494424814557,0.753806259352846
17.25,-81.73300410580208,-40.87899737985621,35.57039567447741,0.4941123183161552,0.2654213590423594,3.924777032003797,0.5237485010810242,0.20899747566864485,0.7528884703039723
17.26,-82.14179407960064,-40.52329342311143,36.164701788512374,0.4910288913812455,0.2650021525948328,3.927510696692934,0.5231155490135752,0.20864957680054552,0.7519786017070141
17.27,-82.54702701383175,-40.16164640522631,36.760567311444234,0.49051840287039594,0.2645865973114148,3.9302219679622112,0.5224880471534235,0.208305420712053,0.7510765677830461
17.28,-82.94864347788402,-39.79404073211187,37.357959443275696,0.4927017380409505,0.2641746592980164,3.9329281709592756,0.5218659405773896,0.20796447147426875,0.7501822895799974
17.29,-83.34658388520513,-39.42046113767911,37.95684515102599,0.49727222501636503,0.26376631131828954,3.935647458202151,0.5212491822721225,0.20762606500778566,0.749295699516176
17.3,-83.74078849658193,-39.04089268616885,38.55719058925775,0.5035486805697658,0.2633615330042046,3.9383958079487154,0.5206377350576779,0.20728951584257893,0.7484167441454119
17.31,-84.13119742344361,-38.65532078027628,39.158960598503754,0.5105916637089652,0.2629603099613942,3.941184449603054,0.5200315719118692,0.20695422763083401,0.747545384623312
17.32,-84.51775063124637,-38.26373117429124,39.76211837090251,0.5173626360272289,0.2625626319456193,3.9440181904977565,0.5194306746387933,0.20661978607941783,0.7466815947932653
17.330000000000002,-84.90038794298928,-37.86610999058221,40.366625336982025,0.5228980902384321,0.2621684904568582,3.946894905942049,0.5188350311446369,0.2062860172788269,0.7458253572704155
17.34,-85.27904904289511,-37.46244373721239,40.97244128338745,0.5264677627071945,0.26177787618639464,3.9498062051719716,0.5182446318390979,0.20595300252351179,0.7449766582687032
17.35,-85.65367348026723,-37.052719324378515,41.57952466932014,0.5276884831604518,0.26139077674820854,3.9527390708843697,0.5176594658143864,0.20562105000928754,0.7441354821081804
17.36,-86.02420067351102,-36.636924077685315,42.18783307774731,0.5265728909192474,0.26100717504356413,3.955678130917484,0.5170795174481571,0.20529063162703026,0.7433018063317256
17.37,-86.39056991428787,-36.21504574690784,42.79732371930345,0.5235041137669986,0.26062704847645984,3.9586081588440227,0.5165047639536575,0.20496229795825055,0.7424755981833826
17.38,-86.75272037175695,-35.787072509714804,43.4079539016186,0.5191416657461888,0.26025036908694577,3.961516393660436,0.5159351742039778,0.20463658652758673,0.7416568129182182
17.39,-87.1105910968541,-35.352992970698615,44.01968138339607,0.5142777343977396,0.2598771045198333,3.964394300669379,0.5153707089316051,0.20431393825689673,0.7408453940891823
17.400000000000002,-87.46412102656107,-34.91279615686465,44.63246455142551,0.5096738847299915,0.25950721961192197,3.9672384717965086,0.5148113221803858,0.2039946355651429,0.7400412756343046
17.41,-87.81324898812971,-34.4664715113504,45.246262390783414,0.505913434213594,0.2591406782769856,3.9700505027811426,0.5142569636853832,0.20367877251303754,0.7392443852977383
17.42,-88.15791370324322,-34.014008887442564,45.861034261382216,0.5033026037660955,0.25877744531610825,3.9728358902871928,0.5137075817001389,0.20336626217388848,0.7384546486939496
17.43,-88.49805379211764,-33.55539854482874,46.47673953952668,0.5018436520505934,0.2584174878039122,3.975602228131536,0.5131631257131365,0.20305687895379876,0.7376719932126337
17.44,-88.83360777756593,-33.09063114943348,47.09333721843388,0.5012869212742616,0.2580607758078999,3.978357176581928,0.51262354852939,0.20275032521103858,0.736896351010998
17.45,-89.16451408906026,-32.61969777724914,47.71078557439524,0.5012491959474616,0.25770728237187324,3.981106755813526,0.5120888073528059,0.20244630481226736,0.7361276605696585
17.46,-89.49071106683276,-32.142589921505184,48.32904198900839,0.5013674849095352,0.25735698289188386,3.9838544334068082,0.5115588637653569,0.2021445838803461,0.7353658666627004
17.47,-89.81213696604782,-31.6592995016151,48.94806297526568,0.5014452304129066,0.257009854177635,3.9866012521756087,0.5110336827952318,0.20184502228028928,0.7346109190181456
17.48,-90.12872996106397,-31.169818871862443,49.56780439692567,0.5015462049158329,0.25666587357395376,3.9893469418908403,0.5105132315128794,0.20154756765923962,0.7338627702997641
17.490000000000002,-90.44042814978259,-30.674140827893186,50.188221811564226,0.5020020530401375,0.2563250184897168,3.992091658253529,0.5099974777165682,0.20125221474500013,0.7331213742175667
17.5,-90.74716955806153,-30.172258609777543,50.80927082345861,0.5033214911963422,0.255987266548833,3.9948377700424835,0.5094863892284563,0.20095894316389204,0.7323866845159059
17.51,-91.04889214415931,-29.664165901542958,51.430907316330156,0.5060179737703322,0.25565259636943605,3.9975910326307904,0.5089799341232065,0.20066765461225616,0.7316586553021093
17.52,-91.34553380317475,-29.149856828379658,52.05308745715184,0.5104006346840523,0.25532098874424897,4.000360590783619,0.5084780818986391,0.2003781327002372,0.7309372427292936
17.53,-91.63703237145855,-28.629325953808138,52.675767422114056,0.5163917458511674,0.25499242780358256,4.003157561438987,0.5079808052481581,0.2000900446294305,0.7302224075442272
17.54,-91.92332563099663,-28.102568279586997,53.29890288314475,0.5234353042782632,0.254666901662901,4.005992404924371,0.50748808180736,0.1998029926779772,0.72951411759808
17.55,-92.2043513137925,-27.56957925075555,53.92244838255153,0.5305421636313307,0.25434440213938053,4.008871759278782,0.506999895127787,0.19951660726890152,0.7288123492461938
17.56,-92.48004710630006,-27.030354766930035,54.5463567812269,0.5364799045012444,0.2540249233657928,4.011795697244173,0.5065162342543572,0.19923065725180542,0.7281170867406385
17.57,-92.75035065396936,-26.484891199117765,55.17057896610832,0.5400694671726302,0.25370845946845166,4.014756329320568,0.5060370916487402,0.19894514356582402,0.7274283192450639
17.580000000000002,-93.01519956596054,-25.933185409456684,55.795063940187745,0.5405093973542905,0.25339500179470037,4.017738320189004,0.5055624597085258,0.19866034440170705,0.7267460358310057
17.59,-93.27453142005511,-25.375234770054806,56.419759313035584,0.537627387571655,0.25308453636339473,4.020721351646957,0.5050923266102306,0.1983767930408273,0.7260702195022064
17.6,-93.52828376775567,-24.81103717692445,57.04461209430384,0.5319685872057192,0.2527770422100954,4.023684032878787,0.5046266724862994,0.19809518851176178,0.7254008416990554
17.61,-93.77639413952491,-24.24059105598141,57.669569596478844,0.52467293512487,0.2524724911123928,4.026608340288064,0.5041654669438027,0.19781625765975766,0.7247378587317164
17.62,-94.01880005008472,-23.663895360016625,58.29458019794519,0.5171599633505531,0.2521708488539362,4.02948341284896,0.5037086686532022,0.19754060129003598,0.7240812111889782
17.63,-94.25543900368488,-23.080949558037172,58.919593724587465,0.5107090352309128,0.25187207777785436,4.032307516085837,0.5032562272452938,0.19726856516548705,0.7234308266651099
17.64,-94.48624849926526,-22.491753620791297,59.54456129765417,0.5060706362306752,0.2515761399768631,4.03508735999208,0.5028080871425435,0.19700017621023158,0.7227866252674063
17.650000000000002,-94.71116603547317,-21.896308007814756,60.169434663674544,0.5032485624967887,0.251283000200169,4.037834770415641,0.5023641923458189,0.1967351706705661,0.7221485264971146
17.66,-94.93012911555132,-21.294613661178012,60.7941652188989,0.5015449649458958,0.25099262757439933,4.0405617487715695,0.5019244907966106,0.19647311256695893,0.7215164555201277
17.67,-95.1430752521631,-20.686672008989024,61.4187030804901,0.4998705390279201,0.250704995606648,4.043275727973019,0.5014889369604104,0.1962135653964115,0.72089034688059
17.68,-95.34994197225299,-20.072484978184125,62.042996564799886,0.4972197143406637,0.2504200805653052,4.045976892899724,0.5010574918331925,0.1959562543539505,0.7202701445102142
17.69,-95.55066682203483,-19.452055012536125,62.66699229292124,0.49313490501557294,0.25013785897019364,4.0486586930692825,0.5006301205143701,0.19570115548288786,0.719655798239407
17.7,-95.74518737216019,-18.82538508960691,63.29063590726215,0.4879699864732548,0.2498583052945133,4.051311456535226,0.5002067884435003,0.19544847461952233,0.7190472583875317
17.71,-95.93344122305626,-18.19247873053429,63.91387313957241,0.4828263325951561,0.24958139093013604,4.053927801550555,0.4997874579545718,0.19519852117300168,0.718444470809697
17.72,-96.11536601036161,-17.553339999138565,64.53665080799617,0.4791595443080734,0.24930708500610355,4.056507731151897,0.4993720867252984,0.19495152285674153,0.7178473746676164
17.73,-96.29089941035299,-16.907973491058602,65.1589173053065,0.47819635607324457,0.2490353569227129,4.059061173765231,0.49896062900625815,0.19470745408875928,0.717255904196496
17.740000000000002,-96.45997914526357,-16.256384318005537,65.78062230740169,0.48039909557545696,0.24876617970916035,4.061606519806141,0.49855303942341495,0.19446595350911997,0.716669994171159
17.75,-96.62254298844363,-15.59857809493152,66.40171574979745,0.485219193227143,0.2484995328385566,4.064165342887298,0.49814927801586445,0.19422637807491525,0.7160895871478051
17.76,-96.77852876939293,-14.934560937433545,67.02214646641333,0.4912762311955223,0.2482354032214457,4.066755360452612,0.4977493144594062,0.193987985069165,0.7155146395353963
17.77,-96.92787437876727,-14.264339472769413,67.64186108182179,0.49691814702510534,0.24797378381319227,4.069384751814949,0.49735312955761213,0.19375017066426886,0.7149451237390674
17.78,-97.07051777349497,-13.587920861951195,68.2608036709828,0.5009361984108175,0.2477146703293755,4.072050485895397,0.49696071315354706,0.19351265919101698,0.7143810251582239
17.79,-97.20639698211448,-12.905312825241367,68.87891636943968,0.5031123400255484,0.2474580574460576,4.0747415070368636,0.4965720592035402,0.1932755548153221,0.713822335105089
17.8,-97.33545011036689,-12.21652366154697,69.49614068761426,0.5043254001778882,0.24720393612259248,4.0774454334101025,0.4961871600784744,0.19303922947420768,0.7132690426128069
17.81,-97.45761534698237,-11.521562254670828,70.11241894834872,0.5061314361083429,0.24695229320532666,4.0801558185869276,0.49580600254910634,0.1928040949204522,0.7127211286643403
17.82,-97.57283096952908,-10.820438065187341,70.72769517068559,0.5099866784379713,0.246703113464043,4.082876592073541,0.4954285671927701,0.1925703594680994,0.7121785653396071
17.830000000000002,-97.68103535018095,-10.113161113480485,71.34191493181304,0.5164777607488655,0.24645638308098178,4.085621312082797,0.49505483144896045,0.19233788263292123,0.7116413202078806
17.84,-97.78216696131575,-9.399741964162356,71.95502421211728,0.5249541471840009,0.24621209284108367,4.088407243523108,0.49468477485333245,0.1921062048357627,0.7111093638516653
17.85,-97.87616438095738,-8.680191722041183,72.56696776675157,0.5337843313113805,0.245970239306955,4.091247073086506,0.49431838382310855,0.19187474877081243,0.7105826767457185
17.86,-97.96296629817779,-7.954522044373667,73.1776878657827,0.5411471077323851,0.24573082322567477,4.0941426073949145,0.4939556534194744,0.19164309616267594,0.7100612517904945
17.87,-98.04251151862152,-7.22274516571584,73.78712409236326,0.5459731806615498,0.24549384586889061,4.097083896075099,0.4935965849581201,0.1914111945171307,0.7095450908772976
17.88,-98.11473897027868,-6.484873924792208,74.39521434707903,0.548535582632623,0.24525930513516622,4.100054362705063,0.49324118052042704,0.19117938107899402,0.7090341969981139
17.89,-98.1795877095266,-5.7409217813214175,75.00189657394186,0.5503374201733141,0.245027193404056,4.1030394158642105,0.4928894371086622,0.19094820785426425,0.7085285658437018
17.900000000000002,-98.23699692733982,-4.9909028155819986,75.60711032111043,0.5533098793653088,0.24479749826180341,4.1060341632075845,0.4925413434288758,0.1907181545550558,0.7080281811790089
17.91,-98.28690595549564,-4.2348317123708945,76.2107972763139,0.5587282889661798,0.24457020575680616,4.109046015391442,0.4921968809806438,0.19048937558663584,0.7075330164096754
17.92,-98.32925427261935,-3.4727237396077557,76.81290041447237,0.5664522649567297,0.24434530446402974,4.112090370544225,0.49185602894039177,0.1902616189898013,0.7070430416018131
17.93,-98.36398151001544,-2.704594735463032,77.41336217614311,0.5749567596773737,0.2441227880744147,4.115181483185844,0.49151877025719753,0.1900343737383017,0.7065582322447215
17.94,-98.39102745737007,-1.9304611137016008,78.01212271705944,0.5821883491983445,0.243902654955056,4.1183237913453095,0.491185095535933,0.18980717253215046,0.7060785748329036
17.95,-98.41033206850709,-1.1503398865310064,78.60911928483056,0.5867849265857386,0.2436849048786698,4.121508957327108,0.4908550023774789,0.18957987489086503,0.7056040659176259
17.96,-98.4218354673724,-0.36424869368270085,79.20428713084333,0.5889363870959343,0.24346953483407877,4.124720476465041,0.4905284904744059,0.1893527592151715,0.7051347050569584
17.97,-98.42547795430923,0.42779417762573246,79.79756145807282,0.5903287257610734,0.2432565364001661,4.127943251004239,0.4902055553293738,0.18912636664956411,0.7046704857859748
17.98,-98.42120001253298,1.2257697922064605,80.38887927225582,0.5931471251316657,0.24304589627385045,4.128772606963624,0.4898861843187099,0.1889011858115554,0.7042113899581454
17.990000000000002,-98.40894231461091,2.0296585849290185,80.97817998940201,0.5987135882939921,0.24283681980760746,4.129618663259298,0.48957035748559935,0.18875535181060624,0.7037573888855491
18.0,-98.38864572876162,2.8394403848230385,81.56540434967629,0.6066126575440606,0.242629302447274,4.130498027259257,0.4892568833855201,0.18860989504296644,0.703306769866685
18.01,-98.36025132491339,3.6550944283198015,82.15049223804282,0.6149108239135257,0.24242334504403099,4.1314245037176525,0.48894575525009987,0.18846427520193643,0.7028595231720185
18.02,-98.3237003806302,4.47659935070023,82.73338082273327,0.6213877152368921,0.2422189528933627,4.132400034083459,0.4886369744059732,0.18831804781462663,0.7024156507085865
18.03,-98.2789343871232,5.3039331589275625,83.31400425798039,0.6250133755218792,0.24201613184856616,4.133413388789301,0.48833054883310356,0.18817115683498525,0.7019751639475863
18.04,-98.22589505553393,6.137073201507366,83.89229517991929,0.6266803718742785,0.24181488405220564,4.134447517117887,0.48802648733762977,0.18802397304362362,0.7015380755478428
18.05,-98.16452432351885,6.975996153306559,84.4681870433921,0.6286413519909105,0.24161520609001982,4.135490826964235,0.48772479315294576,0.1878770520159706,0.7011043901573595
18.06,-98.09476436198578,7.82067802374048,85.0416157569971,0.6329681688955574,0.2414170908088252,4.13654501822601,0.4874254611733004,0.18773076781496192,0.7006741004366192
18.07,-98.01655758174837,8.671094181310451,85.61251944843161,0.6400641329433181,0.2412205316432289,4.137623878695866,0.48712848068029185,0.18758506201918745,0.7002471909779195
18.080000000000002,-97.92984663993526,9.527219375794767,86.18083641943005,0.648295962372471,0.24102552650766335,4.138743321727152,0.4868338418295216,0.18743948697439353,0.6998236476299373
18.09,-97.83457444617731,10.389027739989068,86.74650268606538,0.6550744583171262,0.24083207843716417,4.139909510198131,0.4865415414845257,0.1872935307245345,0.6994034658840056
18.1,-97.73068416877743,11.256492766849721,87.30945088379086,0.6586723571335676,0.2406401923986843,4.141113711749196,0.48625158417639147,0.18714699992612813,0.6989866522535627
18.11,-97.61811924110893,12.12958727568763,87.86961135229474,0.659472093681178,0.2404498704824263,4.142337616670346,0.48596397732347574,0.18700018200586682,0.6985732174024962
18.12,-97.49682336835205,13.008283389210577,88.42691464455727,0.6596771713328858,0.24026110885380966,4.143565315984411,0.485678724024024,0.18685366933754213,0.6981631657845344
18.13,-97.36674053445995,13.89255253565615,88.9812936656314,0.6616252848655692,0.24007389858287592,4.144793439315299,0.48539581848888935,0.18670797165068337,0.6977564890777783
18.14,-97.2278150091034,14.782365472312465,89.5326838253948,0.665926349434727,0.23988822971501234,4.1460318373920515,0.4851152472861858,0.18656319185721518,0.697353167973892
18.150000000000002,-97.07999135438027,15.677692310566414,90.08102098264182,0.6708648674699453,0.23970409551598637,4.14729371606175,0.48483699544324427,0.18641900841684605,0.6969531809496636
18.16,-96.9232144312746,16.57850252039283,90.62623869587019,0.6736048873121123,0.23952149351379598,4.148582502112821,0.4845610528085824,0.18627499544323997,0.6965565134123373
18.17,-96.75742940607067,17.484764907351533,91.16826693913846,0.6723376747688227,0.2393404223302868,4.149885795075509,0.48428741561254235,0.18613104367522862,0.6961631599430296
18.18,-96.58258175699716,18.39644757674292,91.70703333119597,0.6677018843963815,0.23916087661555877,4.151181245341506,0.484016081718683,0.18598755035628783,0.6957731174706068
18.19,-96.39861728122973,19.313517910054877,92.24246598161221,0.6622949398728443,0.23898284391322946,4.152449998898883,0.483747043033319,0.18584522640215173,0.6953863743603961
18.2,-96.20548210212918,20.235942569871,92.77449578837333,0.6585900030543713,0.2388063058454723,4.153687582498109,0.48348028080976946,0.18570466458005516,0.6950029036640436
18.21,-96.00312267643046,21.163687527754732,93.30305633483604,0.6569142460651318,0.23863124275137967,4.1549034765057264,0.48321576742598205,0.18556599411698865,0.6946226656748491
18.22,-95.79148580115292,22.096718091103092,93.82808137433604,0.6551897291224713,0.23845763813919257,4.15610913705106,0.4829534733357825,0.18542889908114016,0.6942456179201872
18.23,-95.57051862024188,23.034998904846454,94.34950196758298,0.6507431270168962,0.23828547928340407,4.1573042745515965,0.4826933737397922,0.1852930036718896,0.6938717247509513
18.240000000000002,-95.34016863119342,23.978493924522283,94.8672457590817,0.6427358507563676,0.23811475345778985,4.158473337172148,0.4824354494793508,0.1851583085972531,0.6935009586265667
18.25,-95.1003836919482,24.9271663821131,95.38123912892229,0.6331440682082882,0.23794544309263307,4.159595708775547,0.4821796813924246,0.18502529884278676,0.6931332920016103
18.26,-94.85111202812706,25.880978773402322,95.8914105511549,0.6253622262599101,0.2377775242159536,4.1606617648417785,0.48192604305912573,0.1848946155133141,0.6927686868974932
18.27,-94.59230224039304,26.839892878913872,96.39769237644119,0.6215400068094207,0.23761096999631467,4.161681596899942,0.48167449846820976,0.18476654575309492,0.6924070915480516
18.28,-94.3239033116039,27.803869802678285,96.90001940402226,0.6209433535331247,0.2374457570095411,4.162678282504431,0.4814250073259118,0.18464075017754322,0.6920484480309983
18.29,-94.04586461357712,28.77286999671851,97.39832536892905,0.6208284286845583,0.23728186931287484,4.163670843822178,0.48117753444369993,0.18451648181614855,0.6916927057628186
18.3,-93.75813591360993,29.7468532504078,97.89254046190963,0.6191153732251184,0.2371192970932634,4.164662130119998,0.4809320558398734,0.18439312849549994,0.691339830269818
18.31,-93.46066738110585,30.725778655026897,98.38259213414351,0.6164643413408859,0.23695803150378356,4.16564268314094,0.4806885567131077,0.18427059409332266,0.6909898002750923
18.32,-93.15340959455558,31.70960457636833,98.86840844109167,0.6157864033979722,0.23679806077193355,4.1666069203004525,0.48044702370736786,0.18414917160981195,0.6906425965793412
18.330000000000002,-92.8363135487919,32.69828866077925,99.34992080752308,0.6195163851969852,0.23663937144872232,4.167566549620939,0.4802074390833604,0.18402902928252488,0.6902981936823305
18.34,-92.50933066218411,33.691787868854476,99.82706344963788,0.6271042062197061,0.23648195387066567,4.168547735045593,0.47996978259012274,0.18390978923322765,0.6899565624733015
18.35,-92.17241278349557,34.690058503350855,100.29976968873477,0.6351117064802798,0.23632580667483183,4.169573074028365,0.4797340396451714,0.18379062188985099,0.6896176819899338
18.36,-91.82551219846206,35.6930562002382,100.76796844250252,0.6399490253331634,0.23617093560048844,4.170644607016125,0.47950020809473765,0.183670817100598,0.6892815491361853
